64052.19	64216.56	45984.19	64357.19	008283	
64051.31	64214.69	45983.25	64357.56	008945	
64050.75	64217.31	45983.81	64357.87	009742	
64050.62	64216.81	45983.12	64358.44	007176	
64051.69	64217.31	45982.37	64357.31	007045	
64052.94	64215.94	45983.25	64358.50	007067	
64052.00	64217.69	45981.50	64356.87	008934	
64052.00	64216.25	45982.25	64357.69	005776	
64052.31	64217.12	45983.81	64358.69	006937	
64051.81	64217.87	45982.87	64359.00	007458	
64052.19	64217.19	45982.56	64358.31	007035	
64052.44	64218.44	45983.44	64357.56	006896	
64051.00	64214.37	45983.31	64358.56	007158	
64051.81	64218.62	45983.12	64357.00	008546	
64050.62	64217.50	45984.00	64357.94	007222	
64049.69	64218.06	45982.56	64358.94	006760	
64051.19	64216.69	45983.44	64358.25	007199	
64051.87	64217.19	45983.12	64358.50	007947	
64051.50	64216.56	45982.56	64357.00	007959	
64052.19	64216.69	45983.62	64358.69	007275	
64050.62	64216.12	45982.25	64357.69	006653	
64051.50	64216.69	45982.87	64357.87	006147	
64052.37	64216.06	45982.75	64358.19	006629	
64052.37	64216.94	45982.87	64356.19	006237	
64051.81	64215.37	45984.50	64357.50	006822	
64053.37	64216.56	45983.31	64358.81	006950	
64050.94	64218.19	45983.44	64356.81	006759	
64051.37	64215.44	45982.94	64358.44	006560	
64051.62	64216.87	45982.87	64355.75	006938	
64052.00	64216.56	45982.69	64357.94	006922	
64051.50	64216.75	45983.00	64358.62	006855	
64051.75	64216.56	45983.56	64356.87	006894	
64052.31	64216.56	45984.56	64357.75	007047	
64051.62	64216.44	45983.75	64358.69	005830	
64051.12	64216.50	45983.94	64357.44	006926	
64050.75	64214.37	45982.69	64359.06	008643	
64050.56	64215.50	45982.62	64358.69	009329	
64051.69	64215.12	45984.12	64357.87	006570	
64050.12	64217.19	45981.56	64358.00	006824	
64051.62	64216.87	45983.56	64358.37	006269	
64051.00	64214.37	45982.94	64358.25	006477	
64049.25	64216.31	45982.87	64358.25	006644	
64050.12	64215.56	45983.12	64357.25	006185	
64051.37	64217.44	45982.56	64358.75	006519	
64050.62	64215.25	45982.19	64358.37	006727	
64051.19	64215.62	45983.44	64357.56	006484	
64051.56	64218.06	45982.31	64358.06	006318	
64050.50	64216.94	45982.81	64359.31	006207	
64050.00	64216.12	45983.37	64357.56	006671	
64051.00	64216.31	45982.44	64358.19	009278	
64050.31	64216.50	45983.25	64357.56	006487	
64050.00	64214.50	45983.69	64358.12	005949	
64052.50	64216.75	45983.06	64358.56	009203	
64050.12	64214.94	45982.69	64357.94	006666	
64049.37	64216.62	45983.69	64357.31	006128	
64051.75	64216.06	45982.94	64356.94	006204	
64050.94	64215.62	45982.94	64357.81	006438	
64049.94	64214.19	45983.25	64357.56	006382	
64051.50	64217.12	45983.00	64358.12	006384	
64050.50	64217.06	45984.00	64356.87	006696	
64050.62	64217.56	45982.69	64358.37	006466	
64052.44	64215.44	45982.31	64355.37	006438	
64050.56	64215.37	45982.81	64357.87	006394	
64050.81	64216.19	45983.62	64356.12	008312	
64050.19	64215.12	45984.50	64357.62	008618	
64050.19	64215.56	45982.50	64357.37	006386	
64050.69	64216.25	45983.56	64356.94	006023	
