#XPS-spectrum

#Date/time: 		 2018-12-19__15-04-21


#AK pressure: 	can 	 mbar
#Pass energy: 	43.30 		 eV
#Volt. bias: 	0.0 		 V
#E_Photon: 	1486.7 		 V
#I_Emission: 	20 		 mA
#Counttime: 	12000 		 ms
#Prevoltage: 	0 		 V
#Workfunction: 	5.1 		 eV
#Samples/eV: 	1.25 		 1/s
#TDAC: 	System.Windows.Forms.TextBox, Text: 1.207 		 V
#V_Lens: 	System.Windows.Forms.TextBox, Text: 3800 		 V
#Slope: 	0.1000 		 Samples/eV
#V_Channelt.: 	2800 		 V
#Flow cooling: 	0,0 		 l/min
#Slit: 	C1 	




#E_bind 	 cps 	 E_kin 	 V_hemo


-0021.74	1613.63710	1503.34	1074649708.0	-1444.05
-0020.94	2118.18134	1502.54	1083449710.0	-1443.25
-0020.23	3113.63566	1501.83	1092249712.0	-1442.54
-0019.49	3840.91040	1501.09	1101049709.0	-1441.80
-0018.62	3999.99955	1500.22	1109849710.0	-1440.93
-0017.67	3909.09091	1499.27	1118649710.0	-1439.98
-0016.73	3381.81818	1498.33	1127449710.0	-1439.04
-0015.82	3609.09132	1497.42	1136249709.0	-1438.14
-0014.94	3131.81783	1496.54	1145049710.0	-1437.25
-0014.05	2322.72780	1495.65	1153849708.0	-1436.36
-0013.17	2072.72562	1494.77	1162649715.0	-1435.48
-0012.30	1763.63757	1493.90	1171449709.0	-1434.61
-0011.44	2045.45524	1493.04	1180249706.0	-1433.75
-0010.53	1909.09026	1492.13	1189049709.0	-1432.84
-0009.65	2022.72796	1491.25	1197849706.0	-1431.96
-0008.80	2190.90710	1490.40	1206649714.0	-1431.11
-0007.95	2181.81917	1489.55	1215449710.0	-1430.27
-0007.07	2127.27297	1488.67	1224249709.0	-1429.38
-0006.14	2304.54519	1487.74	1233049710.0	-1428.45
-0005.22	2377.27246	1486.82	1241849711.0	-1427.53
-0004.34	2245.45557	1485.94	1250649707.0	-1426.65
-0003.48	2204.54495	1485.08	1259449709.0	-1425.79
-0002.59	2359.09118	1484.19	1268249708.0	-1424.90
-0001.70	2440.90770	1483.30	1277049713.0	-1424.01
-0000.85	2054.54592	1482.45	1285849711.0	-1423.16
0000.00	2250.00102	1481.60	1294649707.0	-1422.31
0000.88	2259.09040	1480.72	1303449709.0	-1421.43
0001.80	2281.81663	1479.80	1312249715.0	-1420.51
0002.70	2277.27402	1478.90	1321049710.0	-1419.61
0003.57	2390.90991	1478.03	1329849707.0	-1418.74
0004.41	2186.36289	1477.19	1338649710.0	-1417.90
0005.29	2145.45381	1476.31	1347449713.0	-1417.02
0006.17	2354.54626	1475.43	1356249710.0	-1416.14
0007.03	2331.81977	1474.57	1365049704.0	-1415.28
0007.88	2413.63499	1473.72	1373849709.0	-1414.43
0008.79	2313.63715	1472.81	1382649706.0	-1413.52
0009.73	2372.72619	1471.87	1391449710.0	-1412.58
0010.65	2145.45503	1470.95	1400249708.0	-1411.66
0011.53	2554.54545	1470.07	1409049708.0	-1410.78
0012.39	2209.09066	1469.21	1417849709.0	-1409.92
0013.27	2545.45455	1468.33	1426649709.0	-1409.04
0014.15	2459.09119	1467.45	1435449708.0	-1408.16
0015.00	2250.00077	1466.60	1444249705.0	-1407.31
0015.88	2404.54327	1465.72	1453049713.0	-1406.43
0016.79	2554.54604	1464.81	1461849711.0	-1405.52
0017.71	2249.99949	1463.89	1470649713.0	-1404.61
0018.61	2404.54682	1462.99	1479449708.0	-1403.70
0019.47	2450.00056	1462.13	1488249706.0	-1402.84
0020.33	2572.72552	1461.27	1497049712.0	-1401.98
0021.20	2709.09399	1460.40	1505849702.0	-1401.11
0022.07	2436.36059	1459.53	1514649713.0	-1400.24
0022.92	2540.91025	1458.68	1523449709.0	-1399.39
0023.79	2527.27330	1457.81	1532249707.0	-1398.52
0024.71	2649.99910	1456.89	1541049710.0	-1397.60
0025.62	2640.90909	1455.98	1549849710.0	-1396.70
0026.52	2745.45517	1455.08	1558649708.0	-1395.79
0027.39	2613.63696	1454.21	1567449706.0	-1394.92
0028.26	2604.54575	1453.34	1576249705.0	-1394.05
0029.15	2840.90941	1452.45	1585049704.0	-1393.16
0030.02	2972.72491	1451.58	1593849711.0	-1392.29
0030.86	2709.09122	1450.74	1602649710.0	-1391.45
0031.73	3099.99930	1449.87	1611449712.0	-1390.58
0032.65	3563.63677	1448.95	1620249711.0	-1389.66
0033.56	3586.36567	1448.04	1629049706.0	-1388.75
0034.44	3568.18020	1447.16	1637849710.0	-1387.87
0035.29	3590.90705	1446.31	1646649715.0	-1387.02
0036.15	3377.27465	1445.45	1655449710.0	-1386.16
0037.04	3522.72727	1444.56	1664249710.0	-1385.28
0037.90	3236.36290	1443.70	1673049712.0	-1384.41
0038.74	2900.00165	1442.86	1681849707.0	-1383.57
0039.62	2840.90877	1441.98	1690649708.0	-1382.69
0040.56	3090.90698	1441.04	1699449714.0	-1381.75
0041.51	3045.45766	1440.09	1708249705.0	-1380.80
0042.41	2949.99899	1439.19	1717049708.0	-1379.90
0043.27	3140.90766	1438.33	1725849712.0	-1379.04
0044.15	3181.84494	1437.45	1734649638.0	-1378.16
0045.04	3036.33845	1436.56	1743449711.0	-1377.27
0045.91	3122.72905	1435.69	1752249706.0	-1376.40
0046.77	3259.09091	1434.83	1761049706.0	-1375.54
0047.65	3399.99768	1433.95	1769849712.0	-1374.66
0048.58	3886.36584	1433.02	1778649707.0	-1373.73
0049.49	4268.18085	1432.11	1787449709.0	-1372.82
0050.37	4700.00000	1431.23	1796249709.0	-1371.94
0051.23	5622.72791	1430.37	1805049708.0	-1371.08
0052.09	6000.00205	1429.51	1813849705.0	-1370.22
0052.96	5122.72611	1428.64	1822649707.0	-1369.35
0053.83	4986.36534	1427.77	1831449704.0	-1368.48
0054.69	5472.72603	1426.91	1840249706.0	-1367.62
0055.58	5422.72604	1426.02	1849049708.0	-1366.73
0056.51	4845.45455	1425.09	1857849708.0	-1365.80
0057.41	4322.72580	1424.19	1866649711.0	-1364.90
0058.30	4859.09422	1423.30	1875449705.0	-1364.01
0059.18	5690.90715	1422.42	1884249708.0	-1363.13
0060.05	10081.81818	1421.55	1893049708.0	-1362.26
0060.93	24513.63079	1420.67	1901849710.0	-1361.38
0061.79	30250.02063	1419.81	1910649704.0	-1360.52
0062.65	17759.08082	1418.95	1919449709.0	-1359.66
0063.55	12177.27688	1418.05	1928249706.0	-1358.76
0064.47	21563.63146	1417.13	1937049708.0	-1357.84
0065.37	27436.36052	1416.23	1945849709.0	-1356.94
0066.25	17890.91519	1415.35	1954649706.0	-1356.06
0067.10	10563.63396	1414.50	1963449708.0	-1355.21
0067.97	8690.90712	1413.63	1972249710.0	-1354.34
0068.84	8090.90541	1412.76	1981049714.0	-1353.47
0069.70	7954.55088	1411.90	1989849708.0	-1352.61
0070.55	8159.09184	1411.05	1998649707.0	-1351.76
0071.46	7795.45455	1410.14	2007449707.0	-1350.86
0072.39	7804.54457	1409.21	2016249708.0	-1349.92
0073.31	7954.54817	1408.29	2025049705.0	-1349.01
0074.18	8422.71962	1407.42	2033849713.0	-1348.13
0075.05	8454.55122	1406.55	2042649707.0	-1347.26
0075.94	9004.54034	1405.66	2051449712.0	-1346.37
0076.81	9286.41534	1404.79	2060249663.0	-1345.50
0077.68	9518.13423	1403.92	2069049707.0	-1344.63
0078.54	9431.81068	1403.06	2077849714.0	-1343.78
0079.44	9154.55378	1402.16	2086649706.0	-1342.87
0080.37	9854.54098	1401.23	2095449710.0	-1341.94
0081.27	9659.09091	1400.33	2104249710.0	-1341.04
0082.13	10145.45800	1399.47	2113049707.0	-1340.18
0082.99	10390.90555	1398.61	2121849710.0	-1339.32
0083.87	10577.27273	1397.73	2130649710.0	-1338.44
0084.74	10313.63519	1396.86	2139449711.0	-1337.57
0085.59	11059.09594	1396.01	2148249707.0	-1336.72
0086.44	10936.35867	1395.16	2157049711.0	-1335.87
0087.35	11190.90782	1394.25	2165849712.0	-1334.96
0088.28	10409.09801	1393.32	2174649706.0	-1334.03
