#XPS-spectrum

#Date/time: 		 2018-12-19__15-53-12


#AK pressure: 	can 	 mbar
#Pass energy: 	109.1 		 eV
#Volt. bias: 	0.0 		 V
#E_Photon: 	1486.7 		 V
#I_Emission: 	20 		 mA
#Counttime: 	12500 		 ms
#Prevoltage: 	70 		 V
#Workfunction: 	5.1 		 eV
#Samples/eV: 	10 		 1/s
#TDAC: 	System.Windows.Forms.TextBox, Text: 1.207 		 V
#V_Lens: 	System.Windows.Forms.TextBox, Text: 4000 		 V
#Slope: 	0.0125 		 Samples/eV
#V_Channelt.: 	2800 		 V
#Flow cooling: 	0,0 		 l/min
#Slit: 	C4 	




#E_bind 	 cps 	 E_kin 	 V_hemo


0025.55	44377.23743	1456.05	2354378567.0	-1337.60
0025.61	43636.36860	1455.99	2363178566.0	-1337.54
0025.65	44722.73744	1455.95	2371978564.0	-1337.50
0025.70	44663.64144	1455.90	2380778563.0	-1337.45
0025.77	45127.27273	1455.83	2389578563.0	-1337.38
0025.89	43950.03995	1455.71	2398378555.0	-1337.26
0026.04	44572.66143	1455.56	2407178568.0	-1337.11
0026.17	44872.75277	1455.43	2415978563.0	-1336.98
0026.29	45222.73755	1455.31	2424778561.0	-1336.86
0026.39	45459.08058	1455.21	2433578563.0	-1336.76
0026.49	45354.57122	1455.11	2442378558.0	-1336.66
0026.59	44331.80307	1455.01	2451178561.0	-1336.56
0026.67	44077.25770	1454.93	2459978564.0	-1336.48
0026.78	45445.45455	1454.82	2468778564.0	-1336.37
0026.89	44504.56568	1454.71	2477578560.0	-1336.26
0027.02	45904.54545	1454.58	2486378560.0	-1336.13
0027.13	45981.82863	1454.47	2495178558.0	-1336.02
0027.23	45299.96911	1454.37	2503978564.0	-1335.92
0027.33	45368.20244	1454.27	2512778560.0	-1335.82
0027.44	44863.63127	1454.16	2521578561.0	-1335.71
0027.54	44095.43951	1454.06	2530378564.0	-1335.61
0027.64	45259.10120	1453.96	2539178562.0	-1335.51
0027.81	45350.01546	1453.79	2547978559.0	-1335.34
0027.98	44427.26768	1453.62	2556778560.0	-1335.18
0028.12	45072.73239	1453.48	2565578559.0	-1335.03
0028.22	44713.60588	1453.38	2574378565.0	-1334.93
0028.31	44377.28281	1453.29	2583178563.0	-1334.85
0028.39	44609.08077	1453.21	2591978565.0	-1334.76
0028.48	45313.65696	1453.12	2600778561.0	-1334.67
0028.59	44786.37382	1453.01	2609578559.0	-1334.56
0028.68	44536.35858	1452.92	2618378560.0	-1334.47
0028.81	44795.43927	1452.79	2627178563.0	-1334.35
0028.93	45504.54545	1452.67	2635978563.0	-1334.22
0029.05	45077.27785	1452.55	2644778562.0	-1334.11
0029.14	44200.01507	1452.46	2653578559.0	-1334.01
0029.25	44109.06585	1452.35	2662378564.0	-1333.90
0029.36	44218.20192	1452.24	2671178560.0	-1333.80
0029.45	43522.73222	1452.15	2679978559.0	-1333.70
0029.54	44254.55048	1452.06	2688778558.0	-1333.61
0029.65	43068.17203	1451.95	2697578560.0	-1333.50
0029.78	43909.08093	1451.82	2706378562.0	-1333.38
0029.90	43059.08112	1451.70	2715178564.0	-1333.25
0030.03	43040.92376	1451.57	2723978561.0	-1333.13
0030.14	43118.16222	1451.46	2732778565.0	-1333.01
0030.24	42818.20615	1451.36	2741578560.0	-1332.91
0030.33	42754.55031	1451.27	2750378559.0	-1332.82
0030.44	43500.00989	1451.16	2759178557.0	-1332.71
0030.54	43022.70283	1451.06	2767978562.0	-1332.61
0030.64	43186.36364	1450.96	2776778562.0	-1332.51
0030.76	42386.38772	1450.84	2785578557.0	-1332.39
0030.87	43518.13731	1450.73	2794378566.0	-1332.28
0030.99	43104.56995	1450.61	2803178561.0	-1332.17
0031.07	42368.14812	1450.53	2811978568.0	-1332.08
0031.17	43372.75685	1450.43	2820778562.0	-1331.98
