2500,99	0023792
2510,01	0023475
2522,95	0023511
2535,79	0023437
2549,38	0023452
2562,23	0023285
2575,20	0023216
2588,76	0023023
2614,66	0023420
2628,21	0023052
2641,19	0022634
2654,10	0022634
2667,71	0022387
2680,68	0022237
2693,63	0021970
2706,49	0021892
2733,11	0021539
2746,07	0020970
2759,10	0020910
2771,91	0020048
2785,49	0020201
2798,45	0019809
2811,37	0019656
2825,01	0019656
2851,50	0019081
2864,46	0019100
2878,07	0018488
2891,06	0018233
2904,61	0018157
2916,91	0017731
2930,50	0017317
2943,49	0017140
2957,04	0016760
2982,94	0016486
2996,56	0016486
3009,65	0016286
3022,51	0016040
3035,46	0015627
3048,48	0015355
3061,92	0014897
3075,57	0014804
3101,48	0014652
3114,41	0014378
3127,34	0013850
3140,33	0013761
3153,90	0013761
3166,86	0013660
3179,79	0013261
3192,71	0013110
3218,60	0012640
3232,26	0012629
3245,18	0012349
3258,90	0012218
3271,70	0011897
3285,27	0011698
3298,24	0011477
3311,20	0011411
3337,04	0011411
3349,99	0011119
3363,59	0010913
3376,58	0010382
3389,56	0010684
3403,04	0010407
3416,04	0009887
3428,96	0010005
3454,26	0009758
3467,78	0009769
3480,76	0009274
3493,74	0009274
3506,75	0009231
3520,30	0008884
3533,20	0008919
3546,17	0008967
3572,10	0008702
3585,02	0008214
3598,52	0008283
3611,50	0007985
3624,45	0007918
3637,46	0007626
3650,42	0007626
3663,26	0007691
3689,90	0007493
3702,78	0007442
3716,38	0007324
3729,38	0007061
3742,88	0007231
3756,55	0007035
3769,49	0006835
3783,08	0006614
3796,01	0006571
3822,59	0006473
3835,47	0006473
3848,41	0006253
3861,40	0006148
3874,99	0006259
3887,95	0006119
3900,93	0005881
3914,47	0005737
3941,13	0005830
3953,94	0005879
3966,94	0005684
3980,52	0005717
