4000,30	0023381
4000,34	0023381
4000,30	0023687
4000,30	0023687
4000,29	0023582
4000,34	0023582
4000,34	0023536
4000,29	0023536
4000,29	0023527
4000,31	0023527
4000,29	0023475
4000,29	0023475
4000,30	0023365
4000,28	0023365
4000,28	0023232
4000,31	0023232
4000,28	0023137
4000,28	0023137
4000,30	0023472
4000,30	0023548
4000,30	0023548
4000,29	0023439
4000,31	0023439
4000,31	0023421
4000,31	0023421
4000,31	0023538
3999,22	0023538
3967,74	0023754
3967,74	0023754
3935,41	0024049
3903,22	0024049
3869,19	0024235
3869,19	0024235
3836,81	0024959
3836,81	0024959
3802,84	0025407
3770,45	0025407
3770,45	0025323
3738,21	0025535
3705,83	0025535
3705,83	0025379
3673,41	0025379
3639,49	0024790
3639,49	0024790
3607,01	0025129
3607,01	0025129
3573,15	0024143
3540,82	0024143
3540,82	0022940
3508,44	0022940
3474,36	0022189
3474,36	0022189
3441,97	0020831
3409,53	0020831
3409,53	0019992
3375,66	0019992
3375,66	0018725
3341,63	0018725
3310,87	0017748
3310,87	0017748
3276,94	0016635
3244,53	0016635
3244,53	0015489
3212,23	0015489
3179,81	0014541
3179,81	0013397
3147,43	0013397
3115,00	0012820
3115,00	0012820
3081,04	0011476
3081,04	0011476
3048,75	0010753
3014,85	0010753
3014,85	0009908
2982,34	0009908
2949,96	0009290
2949,96	0009290
2917,54	0008921
2883,59	0008921
2883,59	0008325
2851,25	0008325
2851,25	0007686
2817,23	0007686
2784,86	0007346
2784,86	0007346
2752,46	0006729
2720,02	0006729
2720,02	0006590
2686,18	0006590
2653,80	0006171
2653,80	0006171
2621,38	0005842
2621,38	0005643
2589,00	0005643
2556,60	0005559
2556,60	0005559
2522,78	0005270
2490,34	0005270
2490,34	0004947
2456,30	0004947
2423,89	0004828
2423,89	0004828
2391,55	0004690
2391,55	0004690
2359,10	0004436
2325,30	0004436
2325,30	0004222
2292,93	0004222
2260,57	0004043
2260,57	0004043
2224,83	0003959
2224,83	0003959
2192,48	0003783
2160,23	0003783
2160,23	0003693
2126,19	0003693
2093,81	0003551
2093,81	0003551
2063,03	0003502
2030,68	0003502
2030,68	0003384
1998,39	0003309
1965,98	0003309
1965,98	0003211
1933,55	0003211
1899,58	0003016
1899,58	0003016
1868,75	0003010
1868,75	0003010
1836,47	0002753
1804,11	0002753
1804,11	0002719
1771,70	0002719
1737,65	0002637
1737,65	0002637
1705,22	0002549
1672,96	0002549
1672,96	0002449
1640,59	0002449
1640,59	0002275
1606,54	0002275
1574,19	0002185
1574,19	0002185
1543,38	0002262
1509,40	0002262
1509,40	0002196
1477,05	0002196
1443,04	0002064
1443,04	0002064
1410,61	0002000
1378,23	0001933
1344,14	0001933
1344,14	0001977
1311,91	0001863
1279,48	0001863
1279,48	0001824
1247,06	0001824
1213,08	0001831
1213,08	0001831
1180,65	0001642
1180,65	0001642
1148,35	0001658
1114,32	0001658
1114,32	0001696
1081,92	0001696
1049,51	0001543
1049,51	0001543
1015,57	0001477
983,09	0001477
983,09	0001472
950,81	0001472
950,81	0001393
918,35	0001393
884,42	0001333
884,42	0001333
851,93	0001368
817,90	0001368
817,90	0001339
785,60	0001339
754,82	0001355
754,82	0001355
720,77	0001291
720,77	0001250
688,34	0001250
655,92	0001191
655,92	0001191
623,65	0001216
591,23	0001216
591,23	0001214
558,79	0001214
526,42	0001154
