#XPS-spectrum

#Date/time: 		 2018-12-18__20-10-26


#AK pressure: 	can 	 mbar
#Pass energy: 	54.6 		 eV
#Volt. bias: 	0.0 		 V
#E_Photon: 	1486.7 		 V
#I_Emission: 	10 		 mA
#Counttime: 	12000 		 ms
#Prevoltage: 	90 		 V
#Workfunction: 	5.1 		 eV
#Samples/eV: 	12.5 		 1/s
#TDAC: 	System.Windows.Forms.TextBox, Text: 1.207 		 V
#V_Lens: 	System.Windows.Forms.TextBox, Text: 4000 		 V
#Slope: 	0.0100 		 Samples/eV
#V_Channelt.: 	2800 		 V
#Flow cooling: 	0,0 		 l/min
#Slit: 	C4 	




#E_bind 	 cps 	 E_kin 	 V_hemo


0064.17	23559.07752	1417.43	2501585539.0	-1358.14
0064.26	23168.19498	1417.34	2510385534.0	-1358.05
0064.34	23386.36364	1417.26	2519185534.0	-1357.97
0064.41	23568.17646	1417.19	2527985536.0	-1357.90
0064.51	22768.17923	1417.09	2536785537.0	-1357.80
0064.59	23295.45719	1417.01	2545585536.0	-1357.73
0064.67	23209.10146	1416.93	2554385532.0	-1357.64
0064.75	22681.79498	1416.85	2563185541.0	-1357.56
0064.81	22895.47796	1416.79	2571985532.0	-1357.50
0064.91	23277.26479	1416.69	2580785535.0	-1357.40
0065.01	22704.52997	1416.59	2589585541.0	-1357.30
0065.12	22431.83093	1416.48	2598385536.0	-1357.19
0065.22	22259.09344	1416.38	2607185535.0	-1357.09
0065.30	21945.44457	1416.30	2615985539.0	-1357.01
0065.38	21195.46177	1416.22	2624785536.0	-1356.93
0065.47	20909.08853	1416.13	2633585537.0	-1356.84
0065.54	21431.82062	1416.06	2642385536.0	-1356.77
0065.63	21100.00240	1415.97	2651185535.0	-1356.68
0065.71	21509.09824	1415.89	2659985532.0	-1356.60
0065.78	21004.53829	1415.82	2668785535.0	-1356.53
0065.87	20513.63636	1415.73	2677585535.0	-1356.44
0065.96	21113.64356	1415.64	2686385532.0	-1356.35
0066.05	20236.37283	1415.55	2695185528.0	-1356.26
0066.15	20281.81357	1415.45	2703985530.0	-1356.16
0066.24	20322.71804	1415.36	2712785534.0	-1356.07
